t_IMU,f_X,f_Y,f_Z,w_X,w_Y,w_Z
45.91750000,0.02030908,-0.05079407,9.78417247,-0.00174107,-0.00546832,-0.00500557
45.92000000,0.04938117,-0.00497794,9.81432402,0.01775148,-0.00611773,0.01173090
45.92250000,0.10259034,-0.03795475,9.82816579,0.00296279,-0.02464519,0.00834819
45.92500000,0.00531403,0.00033329,9.91700765,0.01912929,0.00157199,-0.00144473
45.92750000,0.09084740,-0.00856139,9.92142269,-0.00048151,0.00102553,-0.00063957
45.93000000,0.03680244,-0.15874056,9.82360014,0.00926371,-0.00564264,0.00052777
45.93250000,0.05007131,-0.01794337,9.79739815,0.01772704,0.00434401,0.01245760
45.93500000,-0.00235722,0.02743903,9.79848033,0.02119547,-0.00563278,0.01166186
45.93750000,-0.02494097,0.02564196,9.82477984,0.00907439,-0.01755455,-0.00831133
45.94000000,0.03130510,-0.01849348,9.75612203,0.01410712,-0.01615835,-0.01011176
45.94250000,0.02402133,-0.07571757,9.72659279,0.00130741,0.00489021,-0.00065376
45.94500000,-0.04137095,0.02640021,9.79571121,-0.00219487,-0.00658840,0.02291035
45.94750000,-0.04387824,-0.04092148,9.80655881,0.00571938,-0.01720388,0.00435886
45.95000000,-0.00566328,-0.03572669,9.79131056,0.00070652,-0.00431944,-0.00227294
45.95250000,0.00547433,0.03111831,9.77608799,0.00207420,-0.01970277,-0.01478122
45.95500000,0.04946829,-0.07040554,9.81799502,0.00222909,-0.01665306,0.00643183
45.95750000,-0.04168195,0.02291767,9.82369738,0.00217727,0.01430014,0.01799236
45.96000000,0.08464051,-0.10394398,9.69657214,0.03220775,-0.01137234,0.00054104
45.96250000,0.04077004,0.04542927,9.82894861,0.00412200,-0.02618691,-0.00980198
45.96500000,0.02042521,0.05781415,9.91688852,0.02570951,-0.01270528,0.00386205
45.96750000,-0.04920150,0.01344210,9.76334801,0.00692047,-0.00254277,-0.00723419
45.97000000,0.04412786,0.01229023,9.83448543,0.01241613,-0.01222018,0.02013219
45.97250000,-0.00798370,0.02209250,9.83366304,-0.00703832,-0.01021799,0.00874290
45.97500000,-0.01134426,-0.02438509,9.87725683,-0.00057561,-0.00973370,0.01040143
45.97750000,0.00879804,-0.00337132,9.82548133,0.01940359,-0.02202009,0.00239726
45.98000000,0.04777458,-0.00172929,9.76496584,0.01606179,-0.03029755,-0.00784717
45.98250000,0.02252001,-0.01448008,9.90518792,-0.00691729,0.01269199,0.00773707
45.98500000,0.06180444,0.00860679,9.84484277,0.01384307,-0.00151834,0.00794695
45.98750000,-0.05788041,-0.04044608,9.91300341,0.00208294,0.00133319,-0.01002665
45.99000000,0.05863821,-0.00244070,9.75621309,0.01468338,-0.00242795,0.00648987
45.99250000,-0.02563053,-0.08260683,9.76890291,-0.00738852,0.00063534,0.01074511
45.99500000,0.11610468,0.01219892,9.80707630,0.00837925,0.00268782,-0.00048984
45.99750000,-0.03367810,-0.01651749,9.76625604,-0.00535232,-0.02128807,0.00886489
46.00000000,0.00853908,0.06239675,9.81767885,0.01174269,-0.01824374,0.00187962
46.00250000,-0.03434647,-0.01739070,9.76152264,-0.00838058,-0.01079393,0.01327954
46.00500000,0.04824643,0.01187887,9.83270084,-0.00152578,-0.00999252,-0.01763375
46.00750000,0.02173737,-0.00251260,9.73448068,0.00407229,-0.01923769,-0.00639189
46.01000000,-0.01485221,0.04422238,9.82867483,-0.01122676,-0.02062459,-0.01186083
46.01250000,-0.08531218,-0.13218345,9.79430737,0.02242069,-0.01250633,0.00043943
46.01500000,0.16101492,-0.12312576,9.85695947,-0.00402083,-0.01311991,0.00755107
46.01750000,-0.01765120,-0.02441017,9.85773778,-0.00050371,-0.01249927,0.00694801
46.02000000,-0.04522803,0.03095385,9.89998366,0.01647025,-0.01843897,0.00379679
46.02250000,-0.00452232,-0.02773605,9.84581213,0.00852455,-0.00663064,0.00804028
46.02500000,0.10001483,0.00380695,9.83559872,0.00979256,-0.00944275,0.00810568
46.02750000,0.02034067,-0.01787377,9.74114787,0.01552831,0.00533968,0.00236820
46.03000000,0.01317146,0.05082564,9.80426763,0.00593273,-0.00664664,0.00437387
46.03250000,0.01028059,0.03423069,9.85030543,0.00009828,-0.01946678,0.00042504
46.03500000,0.08944195,-0.06842405,9.77672897,0.02259438,-0.00876382,-0.01296530
46.03750000,0.04547199,-0.06955584,9.84285038,0.00419407,-0.02253251,-0.00958452
46.04000000,0.03883056,0.01979404,9.79002627,-0.00645647,-0.01296221,0.01324426
46.04250000,-0.05982500,-0.04842267,9.83117389,0.00505112,-0.00291389,-0.01704415
46.04500000,-0.02569283,-0.08044238,9.93212856,0.01541863,-0.01946701,0.01242434
46.04750000,-0.01409903,0.04480606,9.81278089,-0.00040089,-0.01804530,0.01255423
46.05000000,0.00535997,-0.01388415,9.86971666,0.00739017,-0.02376739,0.00834863
46.05250000,-0.03926723,-0.01464276,9.87405278,0.01939476,-0.00507690,-0.00552189
46.05500000,0.03101546,-0.03398458,9.83801759,0.00912371,-0.00302458,-0.00539278
46.05750000,-0.08148608,0.04807793,9.82470699,-0.00154541,-0.00782141,0.00345636
46.06000000,-0.00875564,-0.04365183,9.85349387,-0.00069254,-0.02035655,0.00686538
46.06250000,0.02445216,-0.09303171,9.77325854,-0.00518178,-0.01965196,0.00238149
46.06500000,0.00301093,0.06747908,9.77227150,0.00941318,-0.01950269,0.00447810
46.06750000,0.05169829,-0.01943274,9.90361757,0.00096514,-0.00095790,0.00907746
46.07000000,-0.05531092,-0.06113626,9.79011231,0.00767133,-0.01219079,0.00006954
46.07250000,0.01024193,-0.07844769,9.79345160,0.01263418,0.00226281,0.01880037
46.07500000,0.15168660,0.01468606,9.72393812,-0.00647381,-0.00817483,-0.00062536
46.07750000,-0.05568374,0.02579230,9.78441507,0.00575618,-0.01592328,-0.00848536
46.08000000,0.10028382,-0.04768243,9.86927656,-0.00139349,-0.01477360,-0.01569511
46.08250000,0.02006181,-0.06084256,9.87969015,-0.01365722,-0.00976487,0.00551408
46.08500000,0.03509441,0.00305109,9.74653589,-0.00193960,0.00415511,0.01100018
46.08750000,-0.00010397,-0.04349003,9.77703427,0.03305974,-0.01208571,0.01241134
46.09000000,0.07440212,-0.05464580,9.72670801,-0.00120798,-0.00646569,-0.00092431
46.09250000,-0.01023439,0.00253781,9.76842699,0.00845657,0.00870541,-0.00525480
46.09500000,-0.01670574,-0.03418479,9.79350802,0.01461470,-0.00413233,0.00900704
46.09750000,0.03988082,-0.12189677,9.87256129,0.00176416,-0.01544519,0.01926563
46.10000000,-0.05760408,0.08152283,9.84830196,0.01097962,-0.00695173,-0.00863512
46.10250000,0.03270561,0.04364648,9.78466247,-0.01932004,-0.01193586,0.00423749
46.10500000,0.02561885,-0.00506202,9.88177255,-0.00357073,-0.00885172,0.00897217
46.10750000,0.02151219,0.02270161,9.74421421,0.02417522,-0.02987500,0.00218373
46.11000000,-0.00639948,-0.07298094,9.84572191,0.02047114,-0.00212263,0.02396972
46.11250000,0.04368394,-0.00834216,9.82925690,-0.00368432,0.00389761,-0.00036251
46.11500000,0.04510117,0.03189003,9.80432912,0.00877343,-0.00776852,-0.00320521
46.11750000,-0.00410235,0.03473957,9.83904632,-0.00129095,0.00003230,-0.01108652
46.12000000,0.10858812,-0.00314557,9.78501394,0.02087376,0.00787364,-0.00312828
46.12250000,0.08021853,-0.01699387,9.76031802,0.00422327,-0.00973233,0.01284044
46.12500000,0.01436736,-0.05542074,9.84299445,0.01688325,0.00656796,0.00542380
46.12750000,0.07056789,0.00641081,9.90921489,0.00531077,-0.00842615,0.00546337
46.13000000,-0.04185129,0.02007357,9.81599019,0.00250717,0.00439817,-0.00353263
46.13250000,-0.00638954,-0.03675529,9.76447782,0.01522373,-0.00866602,-0.01079247
46.13500000,-0.05953862,0.00323165,9.88331286,-0.00382759,-0.01596692,-0.00750634
46.13750000,0.04182057,-0.05416772,9.86876029,0.02291475,-0.00414260,-0.00738171
46.14000000,0.03353494,0.04627633,9.76257779,0.00213549,-0.00462028,0.01925381
46.14250000,0.06721043,0.08736799,9.79278539,0.01372250,-0.01660021,0.01542429
46.14500000,0.03125228,0.01398532,9.84537002,0.01615514,0.00571638,-0.00121586
46.14750000,0.09955053,0.00213869,9.87770141,-0.00676086,-0.01123880,0.01706908
46.15000000,0.10319823,0.00896274,9.77385656,-0.00771433,-0.00562708,0.01961268
46.15250000,-0.03282796,-0.04364766,9.76388334,0.00464278,-0.01109618,-0.00465900
46.15500000,0.03548944,0.00673969,9.79932272,-0.01096855,-0.00603187,0.01423510
46.15750000,0.04369878,-0.04139245,9.85192764,0.00968983,-0.00834587,0.01899252
46.16000000,0.04354180,-0.00823417,9.71841517,0.01759239,-0.01325386,0.00158175
46.16250000,0.04636522,-0.02561983,9.81403900,0.00473079,-0.01713626,0.00383783
46.16500000,0.03379457,-0.07105884,9.79431494,0.01671593,-0.02207483,0.00008978
46.16750000,0.13215704,-0.03431047,9.82997556,0.01553053,0.00190119,-0.00262911
46.17000000,0.00857469,0.00749906,9.75699045,0.00681304,-0.01844627,-0.00445191
46.17250000,-0.01251749,0.10487136,9.73847261,0.00533530,-0.00646973,0.01047839
46.17500000,-0.08953225,-0.05982780,9.80303456,0.00500729,-0.01350684,-0.00126603
46.17750000,-0.01616725,-0.07149839,9.80361957,0.00679416,-0.01269123,0.00744929
46.18000000,-0.09004580,0.00472470,9.79005304,0.00454061,0.00833056,0.00039993
46.18250000,0.10780596,0.00623801,9.85252338,0.02534492,-0.02120335,0.01704740
46.18500000,-0.05600082,0.05604655,9.76078766,-0.02180344,-0.01640363,0.01429498
46.18750000,0.04632766,-0.03058804,9.79121728,0.01230950,0.00263407,-0.01952207
46.19000000,0.02861668,-0.12190834,9.78758384,-0.00122028,-0.02017880,0.01226090
46.19250000,0.00050777,-0.04412207,9.63332349,0.01367889,-0.01509868,0.00447926
46.19500000,-0.00418395,0.02047057,9.84428203,-0.02084273,-0.03738921,-0.00599273
46.19750000,0.11495106,-0.04080174,9.89079532,-0.00220804,0.00587447,-0.00251358
46.20000000,0.00966693,0.02434451,9.77621714,0.00672147,0.00768312,-0.02403846
46.20250000,0.05486693,0.00117780,9.80956363,0.00811644,-0.01684561,0.01249855
46.20500000,0.00043744,-0.01433290,9.95559483,0.02265010,-0.00902229,0.01026502
46.20750000,0.04458975,0.01367796,9.76496248,0.01389265,0.00558040,0.00743510
46.21000000,0.06587179,0.00506035,9.87449213,-0.00833892,-0.02844652,0.01897896
46.21250000,-0.01395609,-0.01983718,9.74580740,0.00621947,0.00895471,0.01551986
46.21500000,-0.05303427,-0.11288352,9.74003912,0.00783132,-0.00808493,0.00722964
46.21750000,-0.01517108,-0.03129849,9.85734308,-0.00175578,0.00216047,0.00996344
46.22000000,-0.02003563,-0.04677515,9.74138768,-0.00290053,-0.01512325,0.00798833
46.22250000,-0.03247958,-0.00753815,9.80437242,-0.00569514,-0.01770628,0.01402336
46.22500000,0.01043189,0.07606173,9.83126063,-0.00747411,-0.02966722,0.00813907
46.22750000,0.06018545,-0.11896034,9.83411884,0.00164735,-0.00383163,-0.00201609
46.23000000,0.04402043,0.09087638,9.83867957,-0.00190493,-0.01353548,-0.00975303
46.23250000,0.00934598,-0.01699520,9.70579978,0.00866136,0.00516570,-0.00951394
46.23500000,0.04650960,-0.09559417,9.87287557,0.02071973,-0.00945214,0.00356591
46.23750000,0.00611207,-0.01952171,9.78452744,0.00099314,-0.00588547,0.01773633
46.24000000,-0.02963535,-0.04112838,9.82758806,-0.00402084,-0.01126370,0.00404282
46.24250000,0.00390345,0.02861410,9.89781411,0.00531056,-0.00259798,0.00472171
46.24500000,-0.01099552,-0.05506186,9.84471318,-0.00807481,-0.00351419,0.00075645
46.24750000,-0.01809764,0.04039366,9.75774311,-0.00319908,0.00170385,0.00684530
46.25000000,0.02611084,-0.07554151,9.78488557,-0.01923770,0.02146468,-0.00633301
46.25250000,0.07492457,-0.03290914,9.76267421,0.01135825,-0.00943862,-0.00180359
46.25500000,0.04560350,0.00819615,9.80115391,0.00301191,-0.02164024,-0.01317119
46.25750000,0.02611830,-0.00160131,9.87803121,-0.00889188,-0.01485162,0.00732245
46.26000000,0.06102551,0.02307433,9.79911145,0.00098131,0.01323592,0.00614631
46.26250000,0.05035931,-0.08093694,9.86197533,-0.00384050,-0.00702309,0.00288928
46.26500000,-0.08640668,-0.07364078,9.71457884,-0.00158083,-0.00628881,-0.00146686
46.26750000,-0.07207997,0.00564415,9.71797209,0.01700577,-0.00980403,0.01297724
46.27000000,0.03862648,-0.05203121,9.78230617,-0.01072709,-0.00839990,0.02010328
46.27250000,0.01882184,0.02711088,9.85402212,0.01695633,-0.01423081,0.00553947
46.27500000,-0.00167065,-0.01139107,9.75167980,0.00312486,-0.02589733,0.01992277
46.27750000,0.02577416,0.02690274,9.82222874,-0.00344980,-0.01411381,-0.00114158
46.28000000,0.03193798,-0.03997179,9.78515738,0.01082241,-0.02211615,0.00596312
46.28250000,-0.08239465,-0.06743975,9.78114163,0.00846720,-0.00879895,-0.00033351
46.28500000,0.07574298,-0.06110224,9.80266964,-0.00679865,-0.00163114,0.01785703
46.28750000,0.01335261,-0.09998828,9.83173453,0.01223238,-0.00840692,0.00073713
46.29000000,0.02492244,-0.03129857,9.77801028,-0.00363822,0.01008837,-0.00177226
46.29250000,-0.03157269,-0.13167168,9.79215075,-0.00447636,-0.01683524,0.00182680
46.29500000,0.02133900,-0.02994326,9.80839741,0.01245618,-0.00485167,-0.00110822
46.29750000,0.04633687,-0.00398824,9.82505047,0.01529280,-0.00810334,-0.00066523
46.30000000,0.01474751,-0.01996086,9.72423273,0.01264115,-0.02267596,-0.00268073
46.30250000,-0.05588448,0.06152057,9.77919979,0.01548877,-0.02077036,0.02146409
46.30500000,0.00996599,0.00812331,9.86358221,0.01362782,-0.01816295,0.01097203
46.30750000,0.02018486,-0.07133515,9.72587437,0.00744666,-0.02123141,0.00966614
46.31000000,0.05912805,-0.00983208,9.82690331,0.00001298,0.00410457,0.01194374
46.31250000,0.01781715,0.10279468,9.82624125,0.00870187,-0.00625349,-0.00185895
46.31500000,0.03689707,-0.04235298,9.81075610,0.00430677,-0.00149297,-0.00106426
46.31750000,0.02820211,0.09194170,9.68379390,0.00318829,-0.00206290,0.00339750
46.32000000,0.06577025,-0.04483100,9.76295074,-0.00175094,0.01293706,-0.00842432
46.32250000,0.01163116,0.07543519,9.79857746,0.01137337,-0.02745987,0.00627923
46.32500000,0.05270424,-0.01834445,9.84288704,-0.00580758,-0.00846541,0.01089856
46.32750000,0.04220054,0.00909597,9.80683569,0.01864547,-0.01570007,0.01906004
46.33000000,0.11319226,-0.05801164,9.79989258,0.00275245,-0.01117842,0.00841151
46.33250000,-0.01353170,-0.00938382,9.83546253,0.00288405,-0.00554849,-0.00186760
46.33500000,0.01545586,-0.11854508,9.77401167,0.00204617,-0.00059044,-0.00483224
46.33750000,0.01780773,0.04673243,9.83775926,0.01020551,0.00875912,0.01493554
46.34000000,0.04604642,-0.10402562,9.78487208,0.01516283,-0.02016952,0.00130772
46.34250000,0.04072282,0.02024302,9.93224750,-0.00058126,-0.00237616,0.01575370
46.34500000,0.01280104,-0.06681861,9.77758784,0.00942373,-0.00512523,0.00585990
46.34750000,-0.05474314,0.01924249,9.76984938,0.01760955,-0.00173141,0.00323384
46.35000000,0.07720227,0.02892860,9.83003594,0.01389876,-0.00282698,-0.01472952
46.35250000,0.16195765,-0.06720375,9.85605464,0.00864375,-0.00002073,-0.00581793
46.35500000,-0.01539523,0.00091332,9.80747530,0.01029310,-0.00297706,0.00545980
46.35750000,0.05266000,-0.04522065,9.78229521,0.01237137,-0.01172437,0.00404688
46.36000000,0.00421511,-0.08128744,9.81058195,0.00612798,-0.00134033,0.01203633
46.36250000,0.09752313,0.03358916,9.87310286,-0.00275962,-0.01577269,0.00625908
46.36500000,0.10086916,0.01769196,9.72152938,-0.00522940,-0.01890011,0.02574699
46.36750000,0.05965583,-0.03751407,9.87229788,-0.00426348,-0.00476528,0.00254902
46.37000000,0.03128373,-0.01412519,9.75955965,0.00362171,-0.01933457,0.00383414
46.37250000,0.03866030,0.03294098,9.82390866,0.01348167,-0.00182661,0.01794294
46.37500000,-0.01905101,-0.00755340,9.80566675,0.01234713,-0.02173981,0.01735935
46.37750000,0.07859642,0.00531164,9.71613444,0.01115574,-0.00941664,0.00626659
46.38000000,0.06477001,-0.10597288,9.89465008,-0.00416418,-0.00810429,0.00581845
46.38250000,0.03401593,0.01693882,9.86059135,0.00548418,-0.01394798,0.00178780
46.38500000,-0.00157577,-0.02218775,9.89777965,0.00742222,-0.01898699,0.01377755
46.38750000,0.04135266,-0.04825787,9.88204788,0.00215836,-0.00585523,-0.00915991
46.39000000,0.01131956,-0.01496976,9.89367666,0.01114651,-0.00102446,-0.00511578
46.39250000,-0.11756243,-0.07522693,9.81800657,0.01120648,-0.02243656,-0.00066944
46.39500000,0.07023074,-0.02011936,9.85299103,-0.00225879,-0.02870796,0.01105544
46.39750000,0.08819380,0.08721628,9.87328500,0.02798894,-0.00891892,0.00692759
46.40000000,0.02556609,-0.03039819,9.85721469,0.00818960,-0.00163337,-0.00430840
46.40250000,0.03940472,-0.02669052,9.79161901,0.01637411,-0.02636977,-0.00471996
46.40500000,-0.04651233,-0.04398352,9.82856030,0.01225025,-0.00906425,0.01042120
46.40750000,0.02105783,0.00170576,9.86024352,-0.00239273,-0.01635153,0.01106190
46.41000000,0.07887764,-0.01509683,9.76014866,0.00907588,-0.00013600,-0.00737374
46.41250000,-0.00778389,-0.05934055,9.82746424,0.01728921,0.00598836,0.02164652
46.41500000,0.06670545,0.04276620,9.77470088,-0.00710507,-0.00174312,0.02027352
46.41750000,0.05437588,0.03018693,9.80452289,0.00610983,-0.00877553,-0.00542853
46.42000000,0.13143382,0.02344193,9.76568738,0.00598082,-0.00577449,0.00220677
46.42250000,0.03562460,-0.06550584,9.81216642,0.02459025,-0.00969818,-0.00909527
46.42500000,0.05558133,-0.01421185,9.87780483,-0.00307116,-0.01128326,-0.00067132
46.42750000,0.07683927,-0.04200613,9.81135034,0.00179362,-0.01746746,-0.00047980
46.43000000,0.00439057,-0.06835249,9.81355730,0.00802172,-0.01125618,-0.00322695
46.43250000,-0.02508593,0.04348942,9.81966579,0.00891627,-0.00887426,0.00162114
46.43500000,-0.07724082,0.04918719,9.82872427,-0.00763996,-0.00750548,-0.00380593
46.43750000,-0.07189218,-0.04991418,9.78411752,0.01584664,-0.02467001,-0.00675722
46.44000000,0.00049812,0.08461535,9.77062776,-0.00109569,-0.01698178,0.01796079
46.44250000,0.00341145,-0.13865972,9.82789761,-0.01429529,-0.01282482,0.00322887
46.44500000,-0.06705400,0.04449057,9.93734854,-0.00643081,0.00445690,-0.00011835
46.44750000,-0.02835869,-0.02204860,9.90035005,0.00447524,0.00050777,-0.00074374
46.45000000,0.02538521,0.08575932,9.84584742,0.01065755,-0.00114505,0.01298180
46.45250000,0.07008275,0.02541237,9.80901829,-0.00340786,-0.01048882,0.00442760
46.45500000,0.02299324,0.00073065,9.85658985,0.01678840,-0.01146329,0.02171491
46.45750000,0.05590515,-0.00693956,9.80548378,0.01600800,-0.00674043,-0.00057991
46.46000000,0.00604899,0.08356237,9.88092801,0.00555167,-0.01357127,-0.00999180
46.46250000,-0.00469069,0.04809281,9.81805846,-0.01751858,-0.00384481,0.01038963
46.46500000,0.07604042,-0.04686816,9.77419157,0.00896722,-0.01025601,0.00400679
46.46750000,0.02407336,0.00222494,9.91323825,0.00363672,-0.00332111,-0.00829676
46.47000000,-0.02607685,0.08083622,9.87662623,0.01498233,-0.00655702,-0.00661440
46.47250000,-0.02329796,-0.04227693,9.84057881,0.01825355,-0.00630040,0.00215032
46.47500000,0.06011132,0.01688804,9.81338828,0.01266074,-0.01744590,0.01946820
46.47750000,0.00380591,-0.10996385,9.77273255,-0.00282173,-0.00238333,-0.00404289
46.48000000,0.04389485,0.00680745,9.83377625,0.02286211,-0.01664108,0.01575362
46.48250000,0.07139496,-0.10751451,9.74274332,-0.00375231,-0.00878318,0.00813964
46.48500000,0.05147946,-0.02316563,9.78688421,0.00290470,-0.00784301,0.01191067
46.48750000,-0.00771779,0.04707716,9.83572476,0.00790736,-0.00637707,0.00140189
46.49000000,-0.01864271,0.06366388,9.75772209,-0.00015760,-0.01035955,0.01203894
46.49250000,-0.02351020,-0.04638538,9.83237050,0.01617639,-0.02215984,0.00467741
46.49500000,0.07674695,-0.05266498,9.72694482,-0.01176888,-0.00975432,0.01363038
46.49750000,-0.10172497,-0.06120507,9.85198161,-0.00125507,-0.00501946,-0.01771114
46.50000000,0.04567831,-0.03824490,9.92371579,0.01885917,0.00372051,0.01151925
46.50250000,-0.02143417,0.00979119,9.86714409,0.00662972,-0.01929296,0.00454164
46.50500000,0.04382373,0.05882045,9.71106798,0.00716033,-0.01722649,-0.01440364
46.50750000,0.01762988,0.00297032,9.83278882,0.02173815,0.00151771,0.02620744
46.51000000,-0.01017668,-0.04272513,9.78467288,0.01145815,-0.01234815,0.01467842
46.51250000,0.11612772,-0.02593280,9.84695587,0.01375307,-0.00752318,-0.00250694
46.51500000,-0.00907253,0.07773845,9.76992415,-0.00224274,-0.00668152,0.01233865
46.51750000,0.14851248,-0.00938918,9.85188307,0.00802139,-0.00155908,-0.00482012
46.52000000,-0.02941896,0.07050904,9.78957610,-0.00057193,-0.01148030,0.00302996
46.52250000,-0.01928469,-0.02797076,9.80896925,-0.01352886,-0.00410076,0.02005021
46.52500000,-0.01147466,-0.06168043,9.84587335,-0.00436511,-0.00634955,0.01000109
46.52750000,0.05634043,0.03586224,9.85807147,0.02541236,-0.00258487,-0.00137727
46.53000000,0.06824785,-0.02236618,9.94162745,0.01287716,0.00339631,-0.00528536
46.53250000,-0.07774585,0.00212726,9.78925767,-0.00551761,0.00481093,-0.00663622
46.53500000,-0.04131415,-0.05843450,9.88619364,0.00625872,-0.00952188,0.00790368
46.53750000,-0.06406769,-0.06332260,9.88999642,0.02106797,-0.00008638,0.02452384
46.54000000,0.06021391,-0.00344533,9.78740269,0.00457642,0.00204698,0.00047362
46.54250000,0.03413697,0.03346521,9.88281839,0.00628235,-0.00460239,0.01396162
46.54500000,0.03530938,0.00499845,9.80744701,0.00864984,-0.01445413,0.00738833
46.54750000,0.07392402,-0.01009628,9.87444129,0.01008208,0.00381302,0.00361636
46.55000000,-0.00552527,-0.06432249,9.83861281,0.01361233,-0.01511527,-0.00605943
46.55250000,0.01356768,-0.05301070,9.83958574,0.01920682,-0.00213929,0.01428500
46.55500000,-0.03066085,-0.08893701,9.83532111,0.00303323,-0.00694883,-0.00086634
46.55750000,0.11995576,-0.12922580,9.81793971,-0.00229223,0.00711832,-0.00135119
46.56000000,0.02013187,0.03865579,9.83328961,0.00453565,0.01294690,-0.00706908
46.56250000,-0.03208265,0.03528366,9.80268324,0.00080303,-0.01310893,0.01186726
46.56500000,-0.02444785,-0.03112575,9.79241891,0.01284448,-0.00909808,0.00836383
46.56750000,0.05252242,-0.05666555,9.73799607,0.00432630,0.01493385,0.00452840
46.57000000,-0.08103974,0.04069154,9.85867698,0.02021164,-0.01911099,-0.01549026
46.57250000,-0.03826035,-0.13399122,9.84875016,0.00800762,0.00771673,-0.00816513
46.57500000,0.05409113,-0.02377337,9.77869975,0.00925965,0.00269088,-0.00803345
46.57750000,0.02165900,-0.03324742,9.79796591,0.01022613,-0.00267735,0.01145550
46.58000000,-0.03975092,0.00224762,9.83134071,0.00433729,-0.02213710,0.00209201
46.58250000,-0.00732457,-0.05934882,9.77613445,-0.01637184,0.00506464,-0.00268609
46.58500000,0.00038190,-0.05621481,9.78608489,-0.02484492,-0.00420993,0.00528217
46.58750000,-0.09201916,-0.03766297,9.74681767,-0.01339231,-0.01997778,0.01047666
46.59000000,-0.01595912,-0.03852659,9.88428520,0.00074315,-0.01334874,0.00233673
46.59250000,-0.01784628,-0.03897343,9.84142677,0.00289999,-0.01581479,-0.00609583
46.59500000,-0.00743289,-0.04516572,9.77995120,0.01768710,-0.00000050,0.00643517
46.59750000,0.01365528,0.03585789,9.82485464,0.00425230,-0.00718128,0.00160282
46.60000000,0.01399362,0.08560647,9.86931545,-0.01202324,-0.00677197,-0.00991424
46.60250000,0.01588518,-0.03300497,9.83592526,0.00858095,-0.01804349,0.01657909
46.60500000,-0.00191000,0.08261330,9.80713200,-0.01201423,-0.00826692,0.02013694
46.60750000,0.11137545,0.01712440,9.84341819,-0.00282773,-0.01233420,-0.00104538
46.61000000,-0.01503133,0.01317225,9.85154611,0.02061635,-0.03285974,0.01543919
46.61250000,0.06621921,-0.08977379,9.84381838,0.01579157,-0.00564562,0.00291976
46.61500000,0.01526779,0.03104258,9.79166378,-0.00990464,-0.00484866,-0.00956246
46.61750000,0.02653767,-0.03200838,9.76759594,0.01244152,-0.01727294,-0.01421863
46.62000000,-0.02305304,-0.07916295,9.78201266,0.00447866,-0.01491552,-0.00248274
46.62250000,-0.06797359,0.00024242,9.83362275,-0.00352254,0.00173769,-0.01071534
46.62500000,0.00090007,0.07997944,9.83900258,0.00571470,0.01421767,-0.00188771
46.62750000,-0.01090379,0.01566121,9.87438199,-0.00569562,-0.01436784,0.01067181
46.63000000,-0.04589624,-0.06936449,9.88626001,-0.00557960,-0.00820613,-0.00175884
46.63250000,0.02497053,-0.09612690,9.84356141,0.00400195,0.01644880,-0.00300863
46.63500000,0.02676014,0.09009440,9.80111265,0.01789252,0.00376206,-0.00843982
46.63750000,0.10791857,-0.03129278,9.79909207,-0.00619244,-0.02292486,-0.00102620
46.64000000,0.04504582,0.05228807,9.82566859,0.00790995,-0.01228202,-0.01647724
46.64250000,-0.03698269,-0.05082639,9.77919817,-0.00547655,-0.02364517,0.00509955
46.64500000,0.00753680,-0.02355159,9.81851537,0.00790357,-0.00845882,-0.01621505
46.64750000,0.02643696,-0.01055980,9.85385841,0.01988071,-0.00922488,0.02004377
46.65000000,-0.10179661,0.06091554,9.90583760,0.00170419,-0.00703153,0.00058813
46.65250000,-0.05733292,0.02192179,9.75063448,-0.00276649,0.01617184,0.01648063
46.65500000,0.01664473,-0.06233979,9.78249121,-0.01169587,0.00042023,0.01071279
46.65750000,0.03010126,-0.03291376,9.79824608,0.02911695,-0.00916725,0.00247129
46.66000000,0.12299504,-0.08916900,9.79175253,0.02464697,-0.01071558,-0.00619182
46.66250000,0.01135873,0.01586133,9.78675431,-0.00618419,-0.02074401,-0.00298831
46.66500000,0.02169624,-0.00508698,9.79505106,-0.01625021,-0.02233234,0.01887277
46.66750000,0.01787546,-0.01074749,9.84059258,0.00406801,-0.01216782,0.01199606
46.67000000,0.08751523,0.01165303,9.74329427,0.00651446,-0.01417146,-0.00425512
46.67250000,-0.03017669,0.14070525,9.73928946,0.01822557,-0.00019085,-0.01242158
46.67500000,-0.06962214,0.01373619,9.79826750,-0.01060989,-0.01789200,0.01755739
46.67750000,-0.01077969,-0.03719833,9.84054126,0.01803916,-0.00061546,0.00954289
46.68000000,0.00406897,0.05118626,9.75863895,-0.01430272,-0.01692045,0.00223016
46.68250000,0.03970671,-0.01396687,9.85227251,-0.01122346,-0.01028912,0.00857676
46.68500000,0.10395250,0.03450960,9.74753039,0.01637222,-0.00401894,-0.00336507
46.68750000,0.04275612,-0.04218193,9.82514518,0.01682864,-0.01131146,0.02080618
46.69000000,0.07666838,-0.04270659,9.87306044,0.00954615,-0.00981234,0.00614322
46.69250000,0.07517036,0.06034510,9.81253905,-0.01807591,-0.01066665,-0.00314451
46.69500000,0.04493744,-0.05665528,9.87489199,0.01442181,-0.01530423,-0.00019981
46.69750000,-0.05491062,0.00927559,9.77641236,0.00804376,-0.00914590,0.00278850
46.70000000,-0.02385759,-0.05340599,9.80546939,-0.00139757,0.00754802,-0.00704450
