t_IMU,f_X,f_Y,f_Z,w_X,w_Y,w_Z
101.66500000,-0.01594727,-0.04493979,-inf,0.01097491,-0.01434449,0.00786454
101.66750000,0.03638151,-0.00287895,-inf,0.00218221,-0.00437109,-0.00276257
101.67000000,0.07701676,0.10159488,-inf,0.00257422,-0.00593262,-0.00461135
101.67250000,-0.11655236,0.01542610,-inf,0.00645086,0.00591936,-0.01015112
101.67500000,0.05947124,-0.01045488,-inf,-0.00647503,0.00158713,-0.00301158
101.67750000,0.14513999,-0.01392364,-inf,0.00576412,-0.01382596,0.00521435
101.68000000,-0.00254786,-0.02011088,-inf,0.01408582,-0.01978245,0.00467927
101.68250000,-0.05709317,-0.05814952,-inf,-0.00489402,-0.00928955,0.00883602
101.68500000,0.07347998,0.06024812,-inf,-0.01358900,-0.00070715,0.00480474
101.68750000,-0.00047588,0.07954541,-inf,-0.00237945,0.00598824,0.00032075
101.69000000,-0.05550319,0.05327727,-inf,0.00672365,-0.00275455,-0.00237803
101.69250000,-0.05485173,0.01581377,-inf,-0.00176499,-0.00308878,-0.00275664
101.69500000,-0.03408316,-0.03980505,-inf,0.00804001,-0.00685174,0.00996703
101.69750000,-0.08303045,0.10065061,-inf,-0.01062005,0.01143006,-0.00054021
101.70000000,-0.01395205,-0.04321542,-inf,0.00352074,0.00967877,-0.00353023
101.70250000,-0.02175051,-0.00217483,-inf,0.00290260,0.00313807,-0.00119295
101.70500000,-0.03441343,-0.01999855,-inf,-0.00054613,-0.01654640,0.01908025
101.70750000,0.01229057,0.00423632,-inf,0.00357453,0.00525261,0.02338226
101.71000000,0.02704142,0.04661741,-inf,0.00434009,0.01641080,0.00576254
101.71250000,-0.05317879,-0.03480550,-inf,-0.03378005,0.00516747,0.00040310
101.71500000,0.02666944,0.05768334,-inf,-0.00048963,-0.01739081,0.01350676
101.71750000,-0.04314073,-0.05371885,-inf,-0.01098456,0.00592459,-0.00898892
101.72000000,-0.04020155,-0.01297154,-inf,0.02278087,-0.00772138,0.01008549
101.72250000,0.11874094,-0.02796066,-inf,0.00409518,-0.01371577,0.00582641
101.72500000,0.02638818,-0.04614707,-inf,-0.00169543,0.00788477,-0.00606240
101.72750000,-0.02169303,-0.03115275,-inf,0.00819815,-0.00534700,0.00630344
101.73000000,-0.04345944,-0.03040198,-inf,-0.00841407,-0.01461080,-0.00695837
101.73250000,-0.11548630,-0.04079754,-inf,-0.00039057,0.01370258,-0.01683807
101.73500000,-0.01986170,0.04095012,-inf,0.00583952,-0.00940008,-0.01043607
101.73750000,0.07394245,0.01999248,-inf,0.01686166,0.01884243,0.00841222
101.74000000,0.01290984,-0.10689492,-inf,0.00649517,-0.00470455,-0.00788623
101.74250000,-0.05613025,0.02375305,-inf,-0.00633399,-0.01698465,-0.00091703
101.74500000,-0.06427385,-0.00220460,-inf,-0.00359867,-0.00725171,0.00129884
101.74750000,-0.03078183,0.03478285,-inf,-0.01313730,0.00829906,0.00953769
101.75000000,0.02401583,-0.02694834,-inf,0.00396550,-0.01713898,0.00781090
101.75250000,0.01349110,-0.02880097,-inf,0.00811326,0.00801951,0.00726780
101.75500000,0.00967365,0.00306826,-inf,-0.00845535,-0.01160516,0.00190493
101.75750000,-0.03314480,0.01680934,-inf,-0.00338611,-0.01041455,-0.00688423
101.76000000,-0.01493151,0.00929859,-inf,-0.01349354,-0.01163009,-0.00821265
101.76250000,-0.01683519,-0.00461130,-inf,-0.02542465,0.01305810,-0.01043731
101.76500000,-0.00383389,0.05599496,-inf,-0.00902982,0.00013423,-0.00468493
101.76750000,-0.00819867,-0.04700922,-inf,-0.00026390,0.00178182,0.00261390
101.77000000,-0.05367339,0.00505011,-inf,-0.00749235,-0.00398309,-0.00400368
101.77250000,0.10319348,-0.05391337,-inf,0.00240141,0.01227271,-0.01805999
101.77500000,0.01767746,0.07928535,-inf,-0.00961313,-0.01078471,0.00642433
101.77750000,0.01588245,0.11085705,-inf,-0.00406739,0.00847696,0.00377399
101.78000000,0.00193290,-0.02508363,-inf,0.01079158,0.01417977,0.00287652
101.78250000,0.01887996,-0.02518406,-inf,-0.02411373,0.01737177,-0.00039876
101.78500000,-0.08848630,-0.04085684,-inf,-0.00896116,0.00979078,0.00852169
101.78750000,-0.06599504,0.03376153,-inf,-0.00017316,0.00454075,-0.01966495
101.79000000,0.03635496,-0.05004275,-inf,0.01730847,0.02593189,0.01885841
101.79250000,0.03953578,-0.00600749,-inf,-0.00148629,0.00289302,-0.01008032
101.79500000,-0.05218813,-0.02334022,-inf,-0.00983523,0.02424999,-0.00563614
101.79750000,0.10637934,-0.12574405,-inf,0.00270551,-0.01547539,-0.00498076
101.80000000,-0.02103351,-0.00786570,-inf,-0.00844596,0.01383574,0.00463432
101.80250000,-0.00335590,-0.04662604,-inf,0.00231231,0.00379946,0.00259240
101.80500000,-0.02793156,-0.04280121,-inf,0.00491287,-0.00222479,0.00067972
101.80750000,-0.00120781,0.07331076,-inf,-0.00379032,0.01744027,0.00888320
101.81000000,0.03585364,-0.04231241,-inf,-0.00153271,-0.00381223,-0.00366069
101.81250000,0.01652534,0.01834245,-inf,-0.01990844,0.00552146,0.01258904
101.81500000,0.05366476,0.00156246,-inf,0.00686999,-0.00820115,-0.01513885
101.81750000,0.06095993,-0.07405626,-inf,0.01157351,0.01495466,0.00262977
101.82000000,-0.01708288,0.09845826,-inf,-0.00819155,0.01507692,0.00035798
101.82250000,0.00269518,0.01830392,-inf,0.00196975,-0.00005011,-0.00687641
101.82500000,0.01600473,0.08105017,-inf,-0.00451500,-0.01047083,-0.00461964
101.82750000,0.03465419,-0.06191563,-inf,-0.00360634,-0.00780008,0.01926670
101.83000000,-0.03930256,0.00681057,-inf,0.00513979,-0.00315431,0.00601217
101.83250000,-0.08039866,0.05736568,-inf,-0.01683491,0.02531172,-0.00918793
101.83500000,-0.09044350,0.01376922,-inf,0.00385311,-0.00056207,0.00241136
101.83750000,-0.02889698,-0.06991440,-inf,0.00718139,-0.00724223,-0.01531269
101.84000000,-0.07524262,-0.00859634,-inf,-0.00782104,-0.00236726,0.01096913
101.84250000,0.04232997,0.06225185,-inf,0.00275307,0.00308858,0.00230411
101.84500000,0.00590945,0.06417765,-inf,-0.01616656,0.00125807,0.00557253
101.84750000,-0.05548504,-0.02993971,-inf,0.00733504,0.00181054,-0.00658865
101.85000000,0.06307588,0.00606486,-inf,0.01110650,0.00209568,0.00271294
101.85250000,-0.06296801,-0.12299947,-inf,-0.00740003,-0.00661157,0.00233432
101.85500000,-0.10973247,-0.00324113,-inf,0.00238298,0.01694604,0.00399696
101.85750000,0.02369911,0.00491879,-inf,0.01719511,-0.00446032,-0.00840530
101.86000000,0.01615992,-0.02536285,-inf,0.01405117,0.00403419,-0.01143635
101.86250000,-0.09177929,0.03090413,-inf,0.00332071,-0.01757958,0.00483764
101.86500000,-0.02144536,0.01264591,-inf,-0.00303756,0.01847208,-0.00966869
101.86750000,-0.02356846,-0.00660496,-inf,-0.00831552,-0.00369668,0.00369385
101.87000000,0.01525193,-0.01054868,-inf,-0.00285960,-0.00083828,0.00320734
101.87250000,-0.04565263,-0.02325272,-inf,-0.00106334,-0.01490174,-0.00267519
101.87500000,-0.05512199,-0.09214480,-inf,-0.01107485,-0.01228497,0.00544314
101.87750000,-0.00070426,0.06010383,-inf,-0.00577346,-0.00047575,0.01220380
101.88000000,-0.09775942,-0.03384142,-inf,0.00631302,0.02123763,0.00572721
101.88250000,-0.01129471,-0.02994812,-inf,-0.01119217,0.00393421,-0.00071061
101.88500000,0.05818291,0.02699478,-inf,-0.00676785,-0.00007587,-0.00640609
101.88750000,0.00172589,-0.06364192,-inf,-0.00242126,-0.01682372,-0.01013830
101.89000000,0.05031645,0.01084667,-inf,0.00501026,-0.01557428,0.00217813
101.89250000,0.05682684,0.03720681,-inf,-0.00497653,0.00836586,0.00717882
101.89500000,-0.11474707,0.01340588,-inf,-0.00757995,-0.00487226,0.02717551
101.89750000,-0.03024465,0.03793307,-inf,0.01727023,-0.00769040,0.00570104
101.90000000,-0.06066459,0.01776738,-inf,0.00648742,0.00916072,-0.00473338
101.90250000,0.01662541,0.11698253,-inf,0.00818340,-0.01817413,-0.01367548
101.90500000,0.07154086,0.07940636,-inf,0.00681978,-0.01111873,0.00690467
101.90750000,-0.02954662,0.05900494,-inf,-0.00351485,0.00638274,-0.00077166
101.91000000,0.03221413,-0.03535455,-inf,-0.01643798,-0.00816798,-0.00274057
101.91250000,0.04204205,0.07337493,-inf,-0.01144831,-0.00490231,0.00637197
101.91500000,-0.08215528,0.07191310,-inf,0.00827978,0.02619292,-0.01053620
101.91750000,-0.05346836,-0.00872727,-inf,-0.00505611,0.00974435,0.01137314
101.92000000,-0.04676853,0.00497326,-inf,-0.01225454,-0.00110896,0.00156729
101.92250000,0.05690361,-0.00390461,-inf,0.00170408,-0.00514275,0.01023911
101.92500000,0.05996264,-0.03844374,-inf,0.00873767,-0.01232036,-0.00012240
101.92750000,0.03143346,-0.05356624,-inf,-0.00312369,-0.01371681,-0.00466873
101.93000000,0.02856025,-0.04691693,-inf,-0.00970204,0.00893197,-0.00286585
101.93250000,-0.05154385,0.03827182,-inf,0.00398675,-0.01212554,0.00747700
101.93500000,0.01182753,0.03386836,-inf,0.01880102,-0.00343978,-0.00231792
101.93750000,-0.09813840,0.02680035,-inf,0.01421058,-0.01917204,0.00847166
101.94000000,0.06043687,-0.08489748,-inf,-0.00715396,-0.00176083,-0.00274907
101.94250000,0.03768078,-0.02037451,-inf,-0.00493047,0.01245211,0.00184835
101.94500000,0.04715494,-0.01182554,-inf,-0.00008562,0.00379608,-0.00591988
101.94750000,0.01233340,-0.02804305,-inf,-0.00913308,-0.00057210,-0.00515816
101.95000000,0.04204602,0.08506316,-inf,-0.00906733,-0.00276214,-0.00104137
101.95250000,0.06875502,0.04999376,-inf,-0.00072076,0.00293708,-0.00818885
101.95500000,-0.12564086,-0.00734674,-inf,0.01981610,-0.00439536,-0.00137785
101.95750000,0.01681912,0.12664802,-inf,-0.00267160,0.00381861,0.00387628
101.96000000,-0.07706992,0.00503383,-inf,0.00994087,0.00678135,0.00278109
101.96250000,0.05804184,-0.16044236,-inf,0.00748571,0.00887224,-0.01009169
101.96500000,-0.01290811,0.02436223,-inf,-0.01167661,-0.00624692,0.00162660
101.96750000,-0.00942364,0.15346743,-inf,0.00264298,0.00798686,-0.01610269
101.97000000,0.06377087,0.03357803,-inf,0.00720374,-0.00066666,-0.01848814
101.97250000,-0.06233763,0.03468160,-inf,-0.00626974,-0.00887495,-0.01973649
101.97500000,-0.03932587,-0.00580671,-inf,-0.00499873,-0.00111571,0.00919964
101.97750000,-0.01795284,-0.08846395,-inf,0.01264861,-0.01869409,0.00935347
101.98000000,-0.03697449,0.04400177,-inf,-0.01034070,0.00752426,-0.00330609
101.98250000,0.01804479,0.00239712,-inf,-0.01437245,0.00297412,-0.00537559
101.98500000,-0.00265728,-0.05000358,-inf,-0.00561868,0.00543840,-0.00740180
101.98750000,-0.05539962,0.03555321,-inf,0.00226470,0.00076598,-0.01829031
101.99000000,0.12430798,0.02891187,-inf,0.00000215,-0.01341604,-0.01851638
101.99250000,-0.07793736,-0.04691632,-inf,0.00668114,-0.01440823,-0.01095061
101.99500000,0.00932613,0.01151751,-inf,0.01340643,0.00531649,-0.00680343
101.99750000,-0.05070087,0.05055284,-inf,-0.00368134,-0.00876526,0.00225139
102.00000000,0.08262945,0.07940333,-inf,0.01487727,0.00875242,-0.01046500
102.00250000,0.00894010,-0.00951532,-inf,0.00007740,0.00409323,-0.00703570
102.00500000,-0.04753825,-0.11344864,-inf,0.00247935,-0.00556590,-0.00279122
102.00750000,0.01446218,-0.08342318,-inf,-0.00192455,0.00730036,-0.00339220
102.01000000,0.03755848,-0.00951633,-inf,0.01286474,0.01132456,-0.01291790
102.01250000,-0.01818569,0.00912323,-inf,-0.01210344,0.01055536,-0.00418746
102.01500000,0.02996352,0.00869692,-inf,-0.01235342,0.00509456,0.01580218
102.01750000,0.03078509,0.00919539,-inf,0.01193238,-0.00569398,-0.00682906
102.02000000,-0.01195624,0.00662613,-inf,0.00636563,-0.00899416,-0.00375470
102.02250000,0.00109410,-0.09466446,-inf,-0.00200127,0.01019933,-0.00704855
102.02500000,-0.09119275,-0.01604017,-inf,-0.00829999,-0.00533641,-0.00452863
102.02750000,-0.07913043,0.02792131,-inf,0.00729143,0.00649305,-0.00497035
102.03000000,-0.03904966,0.02832607,-inf,0.02032063,-0.00980361,-0.00130970
102.03250000,0.01526245,-0.02751337,-inf,-0.00528344,0.01588953,-0.01225435
102.03500000,0.02843694,-0.00087898,-inf,-0.00226210,-0.00203052,-0.00399208
102.03750000,-0.13226441,-0.01889306,-inf,0.00810112,0.01743778,0.00592635
102.04000000,0.00546137,-0.02434500,-inf,-0.00967030,0.00060917,0.01492206
102.04250000,-0.02839067,-0.06091998,-inf,0.00164642,0.00480527,-0.00237444
102.04500000,0.01002846,-0.02209707,-inf,0.00174263,0.00127933,0.00371922
102.04750000,0.06844614,-0.01519666,-inf,-0.01252052,-0.00412083,-0.00951445
102.05000000,-0.02017267,0.01194776,-inf,-0.00114618,0.00100900,-0.00300644
102.05250000,-0.08065393,0.02408766,-inf,-0.00286896,0.00695717,0.00466738
102.05500000,-0.01742154,0.00881940,-inf,0.00158201,0.01995966,0.00110989
102.05750000,0.09058607,-0.01866643,-inf,0.00223181,0.01239333,0.00398483
102.06000000,-0.00544267,0.01027300,-inf,0.00980029,-0.00842010,0.00710303
102.06250000,-0.03193380,-0.02444221,-inf,-0.00610510,0.00682221,-0.01310078
102.06500000,-0.12833295,0.07749737,-inf,0.00784316,0.00010731,-0.00642538
102.06750000,-0.03744211,0.08072516,-inf,-0.00379832,0.00364496,-0.00278013
102.07000000,-0.06180812,-0.00138417,-inf,-0.02204556,-0.00209047,0.00310385
102.07250000,0.01349530,0.06886969,-inf,-0.00693758,0.01783393,-0.00596147
102.07500000,-0.04664716,-0.05653275,-inf,0.00413491,0.01299661,-0.00863852
102.07750000,0.05169417,-0.03716355,-inf,0.00907679,0.00547272,0.00562741
102.08000000,0.00871455,0.04503537,-inf,-0.00057948,0.00715660,0.00980163
102.08250000,-0.00035252,0.02600730,-inf,0.01124391,-0.00411975,-0.00520904
102.08500000,-0.08785608,-0.01508867,-inf,0.00547244,-0.00431639,-0.00200041
102.08750000,0.04346668,0.04514710,-inf,0.00844784,-0.00344926,-0.00998550
102.09000000,-0.00019936,0.03460386,-inf,-0.00401733,-0.00156147,-0.00329811
102.09250000,0.01637689,0.04497666,-inf,-0.00562791,0.00085323,0.00730633
102.09500000,0.01713627,0.03394973,-inf,0.00976570,0.00241168,-0.00754286
102.09750000,0.03024330,-0.02508068,-inf,-0.00733715,0.01524810,-0.00085696
102.10000000,0.05277388,0.03282654,-inf,0.00396807,-0.00183030,0.02480172
102.10250000,0.04618283,0.02685427,-inf,0.00908389,0.02306412,0.01523402
102.10500000,0.02327058,-0.10334219,-inf,-0.00877600,0.00984810,-0.00951503
102.10750000,-0.05304796,-0.06105064,-inf,0.00698609,-0.01316997,-0.01411697
102.11000000,0.04946201,0.06503629,-inf,0.00205526,-0.00507768,-0.01514820
102.11250000,0.07278996,-0.08718652,-inf,0.01142713,-0.00523272,-0.01344405
102.11500000,-0.08554184,-0.06948685,-inf,-0.01294445,0.00061541,0.01156431
102.11750000,0.01750935,0.09114760,-inf,0.00179425,-0.00028964,0.00434310
102.12000000,0.01270752,-0.06761695,-inf,0.00673009,0.00209106,0.00443515
102.12250000,-0.00119951,-0.04627448,-inf,-0.00209538,-0.00148037,0.00173759
102.12500000,-0.00135059,0.03919232,-inf,-0.01679547,-0.00503325,0.01442895
102.12750000,-0.03678228,0.08536465,-inf,-0.00757374,0.02416057,-0.02361827
102.13000000,0.01719002,0.06421702,-inf,-0.00727068,-0.00079621,0.00222452
102.13250000,-0.05416416,0.01165722,-inf,-0.01008550,0.00622589,-0.00486841
102.13500000,0.01861925,0.01843178,-inf,-0.01602452,0.02007366,0.01192772
102.13750000,-0.03402662,0.00373918,-inf,-0.00679776,-0.00851623,-0.00971782
102.14000000,-0.06011112,0.05919736,-inf,0.00082329,0.01522454,0.00168243
102.14250000,0.04143699,-0.01946227,-inf,0.00723626,-0.00897495,-0.00287422
102.14500000,-0.04137577,-0.01558038,-inf,0.00115647,-0.00394070,0.00353505
102.14750000,0.04841698,0.01965983,-inf,0.00300592,0.00458813,-0.00304057
102.15000000,-0.02354298,0.06067648,-inf,0.01751838,0.01432864,-0.02187919
102.15250000,0.02410689,0.07902815,-inf,-0.00904860,-0.01677927,-0.01384952
102.15500000,-0.01996783,0.10087270,-inf,0.01729152,0.00717063,-0.01466272
102.15750000,0.02252203,-0.00763338,-inf,0.00558874,0.00938173,-0.00036528
102.16000000,0.00718257,-0.04928819,-inf,-0.01015617,-0.00924407,-0.01888163
102.16250000,0.04482941,0.01174903,-inf,0.00019643,-0.01043402,-0.02075351
102.16500000,0.00166903,0.02418511,-inf,0.00472921,-0.00338232,0.01375604
102.16750000,-0.07976180,0.10872799,-inf,-0.01283872,-0.01391157,0.00201478
102.17000000,-0.00316454,-0.07616187,-inf,-0.01795058,0.00244340,0.00248872
102.17250000,0.02596071,-0.00997849,-inf,-0.02410325,0.00139381,0.00509976
102.17500000,-0.02073826,-0.06230329,-inf,0.00287481,-0.00317081,-0.00060190
102.17750000,0.04020173,0.02977514,-inf,-0.01442401,-0.00392355,-0.00157740
102.18000000,0.00084716,0.04793924,-inf,-0.02012079,-0.01476796,-0.01168368
102.18250000,-0.01746254,0.02430239,-inf,-0.00804357,0.01176908,0.00507335
102.18500000,0.07491858,0.04750149,-inf,0.01321660,-0.00654310,0.01092432
102.18750000,-0.01746027,-0.04541142,-inf,0.00870399,0.00299265,0.00788629
102.19000000,0.01729441,-0.07092452,-inf,0.00696653,0.00526455,-0.00137477
102.19250000,0.02069467,0.00883080,-inf,-0.00282201,0.00516057,-0.02132246
102.19500000,-0.02903540,0.06177441,-inf,0.00634648,0.00169322,-0.01746344
102.19750000,0.01166551,0.04980954,-inf,0.00672210,-0.00530326,0.01142930
102.20000000,-0.00826635,0.06839364,-inf,0.00425972,0.00770664,0.00835524
102.20250000,-0.02039234,-0.05786453,-inf,0.01227798,0.00947485,0.01084011
102.20500000,0.01998055,-0.01918008,-inf,-0.00247172,-0.00821323,-0.01149263
102.20750000,0.05037236,0.04981929,-inf,0.01985267,0.02789708,0.00406072
102.21000000,0.01344712,-0.00601579,-inf,-0.00610665,0.00053712,0.02529074
102.21250000,-0.02296959,0.07840878,-inf,0.01006901,-0.00088675,-0.01802462
102.21500000,0.02144344,0.01204635,-inf,0.00973884,-0.00854324,-0.01052354
102.21750000,0.06935823,0.02881911,-inf,-0.00020192,0.01875522,-0.01273083
102.22000000,0.03063124,0.00275869,-inf,-0.01373927,-0.00949353,-0.00947323
102.22250000,0.03074434,-0.01015046,-inf,0.00498596,-0.00175433,-0.00230358
102.22500000,0.00729504,-0.03049691,-inf,0.00534317,-0.00243046,-0.00992771
102.22750000,-0.03989340,-0.03873475,-inf,-0.00062606,0.00144495,-0.00079559
102.23000000,0.05066607,-0.03141354,-inf,0.00275612,0.00385529,-0.01443680
102.23250000,0.00099519,0.10404724,-inf,0.01109879,-0.00980588,-0.01287890
102.23500000,0.01622483,0.02550305,-inf,0.00204564,0.01527193,-0.00971520
102.23750000,-0.02883892,0.01120046,-inf,0.00431711,0.00217868,-0.00724198
102.24000000,0.01679862,-0.00613417,-inf,-0.00423998,-0.00961176,0.00404566
102.24250000,0.02446001,0.05491588,-inf,-0.00713530,0.01021635,-0.00412367
102.24500000,-0.01630312,-0.01784879,-inf,-0.00639410,-0.01502448,-0.00274054
102.24750000,0.05783784,-0.02614338,-inf,-0.01855580,-0.01676243,0.00163978
102.25000000,0.02900584,-0.04544258,-inf,0.01124229,-0.00665264,0.01077898
102.25250000,-0.09083882,-0.03663267,-inf,0.02302933,-0.00093964,0.00900362
102.25500000,0.06274043,-0.04753257,-inf,0.00219225,-0.00064649,0.01386203
102.25750000,-0.02949976,-0.09224935,-inf,-0.00078219,0.00166065,0.02235977
102.26000000,0.02276718,-0.00161011,-inf,-0.00800595,0.00941264,0.01412333
102.26250000,-0.08734738,0.01214035,-inf,-0.00595209,-0.01129921,0.00243668
102.26500000,0.05145355,-0.00411397,-inf,0.01618894,0.00781261,0.01900698
102.26750000,-0.04459376,-0.01991244,-inf,-0.00790712,0.00522615,-0.00482940
102.27000000,-0.07627383,0.13092816,-inf,0.01322812,-0.00275579,-0.00864421
102.27250000,-0.07198054,-0.06779298,-inf,0.00341685,0.00355996,0.00739579
102.27500000,0.02439177,-0.03644041,-inf,-0.00923769,-0.00277788,-0.02811535
102.27750000,0.04712586,0.05177701,-inf,0.00488703,-0.01235703,0.00028381
102.28000000,-0.02380987,0.03592835,-inf,0.00118051,0.01200129,-0.00968549
102.28250000,0.06151622,-0.05807009,-inf,0.01231089,-0.01122504,-0.00433608
102.28500000,0.01418716,0.01261024,-inf,0.00218908,0.00777930,-0.01275886
102.28750000,0.04586019,-0.08652511,-inf,-0.00902655,0.00585615,0.00885891
102.29000000,0.05327635,-0.01744728,-inf,0.00087901,-0.00739413,0.01454766
102.29250000,0.03516909,-0.01824600,-inf,-0.02007159,-0.00858214,-0.00886111
102.29500000,0.05654061,-0.09443002,-inf,-0.01860582,-0.00367349,-0.01582220
102.29750000,0.00059761,-0.05016259,-inf,-0.01006194,0.00587957,0.00149523
102.30000000,0.05568646,0.02379992,-inf,-0.00755741,0.00194565,0.00153415
102.30250000,0.03838999,-0.00521168,-inf,-0.02328661,-0.00942553,-0.02609737
102.30500000,-0.00125145,-0.12413130,-inf,0.00039676,0.00765797,-0.00762692
102.30750000,-0.05924122,-0.09183479,-inf,0.01144064,0.00726783,0.00637618
102.31000000,0.01834021,0.05177105,-inf,0.00555184,0.00611982,0.00820599
102.31250000,0.01649175,-0.04925004,-inf,0.01002440,-0.00532734,-0.00268885
102.31500000,0.02969037,0.04423837,-inf,0.00037187,-0.01266963,-0.01034389
102.31750000,-0.08349390,-0.04974266,-inf,-0.00090683,0.00850141,0.02545254
102.32000000,0.12295948,-0.01210459,-inf,-0.00941881,0.01605492,-0.00940735
102.32250000,0.00252753,0.02537087,-inf,-0.00986871,0.00738209,-0.00240851
102.32500000,-0.03805136,-0.01821526,-inf,0.00297582,0.00206528,-0.01362241
102.32750000,-0.00450088,-0.05583022,-inf,0.00272853,0.02616424,-0.00246581
102.33000000,0.05315337,-0.04183907,-inf,-0.01030536,-0.00878566,-0.00921184
102.33250000,0.00442541,-0.05828102,-inf,0.00320842,0.00656854,0.00331892
102.33500000,-0.18564319,-0.02854128,-inf,0.01069591,0.00689893,-0.00671941
102.33750000,-0.04110369,-0.07122776,-inf,-0.01439430,-0.02664084,-0.01012816
102.34000000,0.14168128,-0.03787658,-inf,-0.00208239,0.00404795,-0.00881756
102.34250000,0.04538599,0.01745300,-inf,0.00402729,0.00441418,0.01902274
102.34500000,-0.00009356,-0.06172145,-inf,0.00882220,0.00093701,0.00605750
102.34750000,0.00828016,0.00712101,-inf,0.01628967,-0.00771678,0.01208884
102.35000000,0.01105963,-0.04015608,-inf,-0.01189225,-0.00986789,-0.01531009
102.35250000,0.01716488,0.01985427,-inf,0.00056144,0.00626191,-0.00278337
102.35500000,-0.05801994,0.04943854,-inf,-0.00616138,0.00076598,0.00959691
102.35750000,-0.01078714,0.04044925,-inf,-0.03365520,0.01219956,0.00306460
102.36000000,0.02841138,0.05865991,-inf,0.00531820,0.00471200,0.01219025
102.36250000,0.04661244,0.04467534,-inf,-0.00921847,-0.01748646,0.00804216
102.36500000,-0.12437473,-0.01715041,-inf,0.00993157,-0.00611316,0.02001076
102.36750000,-0.04845134,0.00061453,-inf,-0.00535545,-0.01489544,-0.00851864
102.37000000,0.01753823,-0.01456145,-inf,-0.00265399,0.01644008,-0.01328554
102.37250000,0.02453696,0.02354633,-inf,-0.00256564,-0.00667262,-0.01931860
102.37500000,-0.04449886,0.05565552,-inf,-0.00126365,0.00879662,-0.01014479
102.37750000,0.05512515,0.03366432,-inf,-0.00686041,-0.00466703,-0.00995700
102.38000000,0.00550231,-0.00736387,-inf,-0.00363640,0.00122505,0.00831699
102.38250000,0.04868007,-0.00490298,-inf,-0.02043428,-0.01359794,0.01138922
102.38500000,-0.05636281,-0.03534339,-inf,0.01037367,0.00453748,0.00422322
102.38750000,-0.05258575,0.00886878,-inf,0.00700438,-0.01336316,-0.00800095
102.39000000,0.03948980,-0.02647784,-inf,0.01204763,-0.03443230,0.00958906
102.39250000,0.06108643,-0.02586212,-inf,0.00497032,0.01391647,-0.01978648
102.39500000,-0.00698072,-0.05538878,-inf,0.01372413,0.00750064,0.00101085
102.39750000,0.06731964,0.07013791,-inf,-0.00282552,0.00394248,-0.00230108
102.40000000,-0.06974781,0.00740337,-inf,0.00118671,0.00742017,0.01012283
102.40250000,-0.02489612,0.00600115,-inf,0.00262990,0.00655471,0.00997549
102.40500000,-0.02807607,0.02787815,-inf,-0.00857659,0.00025046,0.00402431
102.40750000,0.00492554,0.02294065,-inf,-0.00878208,0.00078292,-0.00408055
102.41000000,-0.05952829,-0.00787603,-inf,0.00148381,0.00928135,-0.00954343
102.41250000,-0.07161052,-0.02580631,-inf,-0.01200986,-0.00213419,-0.00375115
102.41500000,0.10497734,0.04680188,-inf,-0.00125874,-0.01161392,-0.01078456
102.41750000,-0.03348168,0.07922139,-inf,0.02575361,0.01556693,0.00404898
102.42000000,0.10462261,-0.03370272,-inf,0.00776582,0.01108091,-0.01124472
102.42250000,-0.01684126,0.01402390,-inf,-0.01286654,-0.00074779,-0.00208077
102.42500000,0.00349790,-0.02290695,-inf,-0.00489800,-0.00832672,0.00091797
102.42750000,-0.03626818,-0.00562992,-inf,0.00752239,-0.00922505,0.00235094
102.43000000,-0.07775876,-0.01650811,-inf,-0.01882519,0.00981896,0.00735060
102.43250000,0.06545340,0.00937817,-inf,-0.01162555,-0.01382777,-0.01264397
102.43500000,0.02969685,0.03462129,-inf,0.00534222,-0.00229398,0.00058473
102.43750000,0.05891698,0.05869336,-inf,0.00318027,-0.01864935,-0.00366868
102.44000000,-0.05181080,-0.05306125,-inf,0.00393689,-0.01620360,0.00823706
102.44250000,0.04932797,0.00287837,-inf,-0.01419843,0.00602691,0.00807264
102.44500000,0.00266481,-0.03385008,-inf,0.01321281,0.00598918,0.00885271
102.44750000,0.09603173,0.03537685,-inf,0.00619755,-0.02392200,0.00600791
102.45000000,-0.00072233,0.04567878,-inf,-0.00360031,-0.00098332,-0.00003505
102.45250000,-0.01986771,0.01641700,-inf,-0.01149079,0.00493581,0.00262053
102.45500000,-0.03492365,-0.01170284,-inf,0.00350029,-0.01216479,0.00013973
102.45750000,0.03867624,0.01004042,-inf,-0.00105546,0.00798434,0.00890110
102.46000000,-0.00584270,-0.01734997,-inf,0.00274984,0.01242436,-0.00429013
102.46250000,-0.08757675,-0.04973636,-inf,0.00749238,0.00484312,0.00137398
102.46500000,-0.02710215,0.01581679,-inf,-0.00881795,0.00537466,0.00411959
102.46750000,-0.10682576,-0.00874992,-inf,0.01900756,0.00365114,-0.00603177
102.47000000,-0.02678218,-0.02433853,-inf,-0.00031449,-0.01362513,0.00937268
102.47250000,-0.04730928,0.02103344,-inf,-0.00230221,0.01001954,0.01028478
102.47500000,-0.06053267,-0.06706567,-inf,-0.01777953,-0.00248455,-0.01072293
102.47750000,0.00746942,0.00573984,-inf,0.00433744,-0.02655731,-0.00911698
102.48000000,-0.06939552,0.04097420,-inf,-0.00315697,-0.00070937,-0.01108668
102.48250000,0.01332930,0.00062490,-inf,-0.00057617,-0.00218919,0.00878266
