t_mag,m_X,m_Y,m_Z
87.27000000,23.93626313,3.51552723,38.05567094
87.32000000,23.84538812,3.76064074,38.48769032
87.37000000,24.77597334,3.58927516,38.12547505
87.42000000,24.49573646,3.03891483,38.69531860
87.47000000,25.28250704,3.16854909,37.91818242
87.52000000,24.59773533,3.16394608,38.88367830
87.57000000,24.45034015,3.69798202,38.50683839
87.62000000,24.69922337,3.03633146,38.09642300
87.67000000,25.16312726,3.60102860,37.65852688
87.72000000,24.77939099,3.96376861,37.87185365
87.77000000,24.39034364,3.08984166,37.90512962
87.82000000,24.56001296,1.86033884,37.60870896
87.87000000,24.33786456,3.04512658,37.33820219
87.92000000,24.27575551,2.51751056,37.97132046
87.97000000,24.99824273,2.14119211,38.56233528
88.02000000,24.48452437,3.32145745,38.05850209
88.07000000,24.37176505,2.74097192,37.77915342
88.12000000,25.75408289,2.75861602,37.93481589
88.17000000,24.19322123,2.50315965,38.50287477
88.22000000,24.45052174,3.62899182,37.95157606
88.27000000,24.91706098,2.89721196,37.55255084
88.32000000,24.21866761,2.67693846,37.77752772
88.37000000,24.29866946,4.14281955,38.65657438
88.42000000,24.66732803,3.15884002,38.32374432
88.47000000,24.47937718,3.41731758,39.29053347
88.52000000,23.74830311,2.76997811,38.14942417
88.57000000,24.57725171,2.74606476,38.66237654
88.62000000,24.82298437,2.82077908,38.83412401
88.67000000,24.10917015,3.86924769,38.71343136
88.72000000,24.40032106,3.46484739,37.51181402
88.77000000,23.99502346,4.33234253,38.58561080
88.82000000,23.99447779,3.26212739,38.81959263
88.87000000,25.45739870,3.54347285,37.93003455
88.92000000,24.78034434,3.62364890,38.33776495
88.97000000,24.58041401,3.77508066,38.54564517
89.02000000,23.29139278,2.68607474,37.01222015
89.07000000,24.49794575,2.89320868,39.34335767
89.12000000,24.20510455,2.77393547,37.64082722
89.17000000,25.28742358,3.37235235,38.65848654
89.22000000,24.16367899,2.63386779,38.07691200
89.27000000,25.35274461,3.27048691,38.53923785
89.32000000,24.90018129,3.13384844,38.13243013
89.37000000,24.27552565,3.71259610,38.14816331
89.42000000,24.69788139,3.29212870,38.65608705
89.47000000,24.52079328,3.18296359,38.32468649
89.52000000,23.95089243,3.52809445,38.60410906
89.57000000,24.19743308,3.32775905,38.56989216
89.62000000,24.41584476,3.01156867,38.12925098
89.67000000,23.92982811,3.39272657,38.36757349
89.72000000,24.18562847,3.58830292,38.11479301
89.77000000,24.82312529,2.99251838,38.25721611
89.82000000,24.48786870,2.25494478,37.80324290
89.87000000,24.14160519,2.12821536,38.42392151
89.92000000,24.22833451,3.93042618,38.17683821
89.97000000,25.14065506,2.87974706,37.53079440
90.02000000,24.69007889,4.01504216,38.42070304
90.07000000,24.57923760,3.77200586,37.33724494
90.12000000,24.82709997,3.94579350,38.13139166
90.17000000,22.93063880,2.79417499,37.95638687
90.22000000,25.51481446,2.48720362,38.64433448
90.27000000,24.58045983,2.23342567,37.95249634
90.32000000,23.99076677,2.08987815,37.69179058
90.37000000,24.07053463,2.91641776,38.36426732
90.42000000,24.58955577,3.42968424,37.74276342
90.47000000,24.84529789,2.37467348,37.99198395
90.52000000,24.31955480,2.81849146,38.39551530
90.57000000,25.27720915,2.63269191,37.88922839
90.62000000,24.54817080,3.52011828,38.26160083
90.67000000,24.69597710,2.29019338,38.10692208
90.72000000,24.89650640,2.28580647,37.93497365
90.77000000,24.44044709,2.58180437,38.45576494
90.82000000,24.59028368,2.85864120,38.06693932
90.87000000,24.35074274,2.88703972,37.89776277
90.92000000,24.73252663,3.18268673,37.73319464
90.97000000,24.86087374,3.28468707,36.85283915
91.02000000,24.36521328,3.17576004,38.88791675
91.07000000,24.07234154,3.03776015,37.35055553
91.12000000,25.02190045,3.04405986,37.72782661
91.17000000,24.94122233,3.36755560,37.72691519
91.22000000,24.49066437,3.39768608,38.49140124
91.27000000,24.02925454,3.08320342,37.82229519
91.32000000,24.60274288,3.01556737,38.45948782
91.37000000,24.77577015,3.44776520,37.96554839
91.42000000,24.58679742,2.87296040,38.52674101
91.47000000,24.16868262,2.52240890,38.46884204
91.52000000,23.62657454,3.23945744,37.61925613
91.57000000,24.41426980,4.26196881,38.24485752
91.62000000,24.64856592,3.77046253,37.87598463
91.67000000,24.43989700,2.93646944,37.73381262
91.72000000,25.09360930,3.09329988,37.31648453
91.77000000,23.99159180,3.51911000,37.90929365
91.82000000,24.53122585,3.83072290,37.67763589
91.87000000,25.46385146,3.80080710,38.76861699
91.92000000,24.40429765,3.10683171,38.39226334
91.97000000,24.43564130,3.02187373,38.20325444
92.02000000,24.62541611,3.24752981,37.82504445
92.07000000,24.39845560,3.15190533,38.12114281
92.12000000,24.32263461,3.45762585,37.55911967
92.17000000,23.81014557,2.89297540,38.04794743
92.22000000,25.04323626,3.96754944,37.02782669
92.27000000,23.73335657,3.16104976,37.67539196
92.32000000,24.24331142,2.59886346,38.47627217
92.37000000,23.82559843,2.73785235,38.80581955
92.42000000,23.94150289,3.51933581,38.39480157
92.47000000,24.21556627,3.06734527,38.22421810
92.52000000,24.58686640,3.15729768,37.90173526
92.57000000,24.62078004,3.44183813,38.54056845
92.62000000,24.55854875,3.44434325,38.00332681
92.67000000,24.84929790,4.23000122,37.61537795
92.72000000,24.53959590,3.37502748,38.09255386
92.77000000,25.67758993,3.52699214,38.72359192
92.82000000,24.48900754,3.38952486,37.28219971
92.87000000,24.15563090,3.69518510,39.15280620
92.92000000,24.91743296,3.39065219,37.80384965
92.97000000,24.21854122,3.24345833,38.30802808
93.02000000,23.81086870,2.58693085,37.93794568
93.07000000,25.46163353,3.06149733,38.27350900
93.12000000,24.38386663,2.22144393,37.89390445
93.17000000,25.06279456,3.78224679,38.77521678
93.22000000,24.53325458,2.50224554,38.20863856
93.27000000,24.83959648,4.32031598,38.31540397
93.32000000,24.33169642,2.89630994,38.26627708
93.37000000,25.56477418,3.47540639,36.93718120
93.42000000,24.38365208,3.76145620,37.50041996
93.47000000,24.46612925,1.11129958,37.77625773
93.52000000,24.30232516,3.76588454,38.42161503
93.57000000,23.76695256,3.48144574,38.63322583
93.62000000,24.57654150,3.44982163,37.63374003
93.67000000,23.87522565,2.74139418,37.66830356
93.72000000,24.33226583,2.82855217,37.84173553
93.77000000,24.34681058,3.44358277,38.61720429
93.82000000,24.19778908,3.05480359,38.09879348
93.87000000,24.41391294,3.09387040,37.77927867
93.92000000,24.12838646,2.91927796,37.95293863
93.97000000,24.73114128,3.21927749,38.06009391
94.02000000,24.69241366,3.15410587,38.24137050
94.07000000,24.51730745,3.37031350,37.26807828
94.12000000,25.10538421,3.51430364,38.89789557
94.17000000,24.49168379,3.00145877,37.95691245
94.22000000,24.14647942,3.67882631,38.65661092
94.27000000,24.75011221,3.38262951,37.75501872
94.32000000,24.98335621,3.05558451,38.35134052
94.37000000,24.97272138,2.77525872,38.20512519
94.42000000,24.33973822,3.51972027,38.26978637
94.47000000,24.25705424,2.46641040,38.10515096
94.52000000,24.52418486,4.09520856,38.09680407
94.57000000,25.51546825,3.07798422,38.65248221
94.62000000,24.03337610,2.56212116,37.47873171
94.67000000,23.84828011,4.34884746,38.09152531
94.72000000,24.69130759,2.88855388,38.91869040
94.77000000,24.32803686,3.03233759,37.78819959
94.82000000,24.45381346,2.42898096,37.98285064
94.87000000,24.14255190,3.13671087,37.71769873
94.92000000,24.00834308,3.18216748,37.81526271
94.97000000,24.75583980,2.85108516,37.70572365
95.02000000,25.05196745,3.03381468,38.42767032
95.07000000,24.58875927,3.22330507,38.86694825
95.12000000,25.01550349,3.53057584,38.70360817
95.17000000,24.03366176,2.85986546,38.31235787
95.22000000,24.45845591,2.74853193,38.00631914
95.27000000,24.53687298,2.51642260,38.12572776
95.32000000,25.41282234,2.30230174,37.12259626
95.37000000,24.42488247,3.37963049,37.64436676
95.42000000,23.49538631,4.00375962,38.11399085
95.47000000,24.83329331,4.09527325,38.71533693
95.52000000,24.26333209,3.47416943,38.49139157
95.57000000,25.17543530,2.58845444,38.73568918
95.62000000,24.55422864,3.12232825,38.09241967
95.67000000,25.21118208,2.77169915,38.04976856
95.72000000,24.22214582,2.96467153,38.18071747
95.77000000,25.01301099,3.94949200,38.59613770
95.82000000,24.02354305,2.64362798,37.39941490
95.87000000,24.74767456,4.13781468,39.41651575
95.92000000,25.51679977,2.87290038,37.89772007
95.97000000,24.27921521,2.40646689,37.82073548
96.02000000,24.96217678,2.96021325,38.18349373
96.07000000,24.18964368,1.88214788,37.72536687
96.12000000,24.57414274,2.43189989,38.08668626
96.17000000,23.84648804,3.06196518,37.64409345
96.22000000,24.19758923,3.77726291,38.50853165
96.27000000,23.61144612,3.01381082,38.87022650
96.32000000,23.71094530,3.55937107,38.23016977
96.37000000,24.06726313,3.17693862,37.82078095
96.42000000,25.12503806,3.28777354,38.15453956
96.47000000,25.29762325,3.43068264,37.73877680
96.52000000,23.54760688,3.74264696,38.24602525
96.57000000,23.92893504,2.64134242,38.27878542
96.62000000,25.68671680,3.30611389,37.87565710
96.67000000,24.24032795,2.05225084,38.28837582
96.72000000,25.04263092,2.08914713,38.79286906
96.77000000,25.38328056,3.19526549,37.36494221
96.82000000,24.65770327,2.94033552,38.21613907
96.87000000,26.12805662,4.14018903,38.20047225
96.92000000,24.98039480,3.87318434,37.44148666
96.97000000,24.28516241,3.69015246,37.71275782
97.02000000,23.90959432,3.07371307,37.46286905
97.07000000,24.75528910,4.00097213,38.05508087
97.12000000,23.93947373,2.00907877,38.11896206
97.17000000,24.76571806,3.32645612,37.73506978
97.22000000,25.18125910,2.62143320,38.31188393
97.27000000,24.36504565,2.99711323,36.80946772
97.32000000,24.97644909,2.96315533,37.92365497
97.37000000,23.77025690,2.95603896,38.46109034
97.42000000,24.19416720,2.67333719,37.49248820
97.47000000,24.02096646,2.71312841,38.14523016
97.52000000,25.04732322,3.15098584,38.02536048
97.57000000,23.94577498,2.99888203,38.13041887
97.62000000,24.98017838,3.44065334,38.76238767
97.67000000,23.88851193,4.35726944,37.86516490
97.72000000,25.01492977,3.50363695,37.84864699
97.77000000,24.05612365,4.15346115,36.63107359
97.82000000,23.28863541,3.54517727,37.68135414
97.87000000,23.25559186,3.21539524,37.55382264
97.92000000,24.40037906,3.36076445,37.70439211
97.97000000,24.41199141,3.48964783,37.95005729
98.02000000,24.14578255,3.22143197,38.52130929
98.07000000,24.00023491,3.26127768,38.91869420
98.12000000,24.62540121,3.40987698,38.21962807
98.17000000,24.41553369,3.00137780,38.63113683
98.22000000,24.60645760,3.31817843,38.35926530
98.27000000,24.58603974,3.37478971,37.60623559
98.32000000,24.75379653,2.49517904,37.53413904
98.37000000,24.56983509,2.95483760,37.45352574
98.42000000,24.93902314,3.56624255,37.68040461
98.47000000,25.00909051,3.83639997,38.12466823
98.52000000,24.88589644,3.24769048,38.73463526
98.57000000,24.11426519,2.82199622,38.05277461
98.62000000,24.49492292,2.42257112,37.14963598
98.67000000,24.65179248,3.92544487,37.39198008
98.72000000,24.25872108,3.23589760,37.39019030
98.77000000,24.59369615,2.91815661,38.12995641
98.82000000,24.12413686,3.01612127,38.58443219
98.87000000,25.52945391,2.93152107,37.71595275
98.92000000,25.07111650,3.29186811,37.21605284
98.97000000,24.15310140,2.66767090,37.19912566
99.02000000,24.96637085,2.42444716,38.44060160
99.07000000,24.96767812,3.43965638,38.22371506
99.12000000,24.19518134,3.58239859,38.33710548
99.17000000,24.55621594,2.70172116,38.29225374
99.22000000,23.28774443,3.67472994,37.55951664
99.27000000,24.97626710,3.67465373,37.81650442
99.32000000,24.43624864,2.72764242,37.51224649
99.37000000,24.34648165,3.23879502,39.11537976
99.42000000,23.57514880,3.30763975,38.82071553
99.47000000,24.06464547,3.29707647,38.65686149
99.52000000,24.19611268,3.02540316,38.12768126
99.57000000,24.74336370,3.32515799,38.99037099
99.62000000,24.26163329,2.41021187,38.37374927
99.67000000,25.59209449,2.53624320,38.37087662
99.72000000,22.96331582,3.48029573,37.46704640
99.77000000,24.90824757,3.19452974,37.74022541
99.82000000,23.89080964,3.70487443,38.07351274
99.87000000,24.09208544,2.92725927,37.53890989
99.92000000,24.68665657,2.40255544,38.50775529
99.97000000,25.16467277,3.30560189,38.85617941
100.02000000,24.39655680,2.72798490,38.07530437
100.07000000,25.43522581,3.80417252,38.75246964
100.12000000,23.69528516,3.98314560,38.12472586
100.17000000,25.19789700,3.38380257,37.90434807
100.22000000,25.33745849,2.79521980,38.46503106
100.27000000,24.30217953,3.60230138,38.40707731
100.32000000,24.82889143,2.24566637,38.03964234
100.37000000,23.85132496,3.16460358,38.19047877
100.42000000,24.82731338,4.27054876,37.72863626
100.47000000,24.43808625,3.55950977,38.29958215
100.52000000,24.85928478,3.11492226,38.94608771
100.57000000,23.36130889,2.26332096,38.45043175
100.62000000,24.74340404,3.07967831,38.49141708
100.67000000,23.92180623,2.86970781,38.20863105
100.72000000,23.63342416,2.96263673,38.72007817
100.77000000,25.38404395,3.49549224,38.00018792
100.82000000,24.72911601,3.00110042,38.10437943
100.87000000,25.37818155,3.79164373,37.29643871
100.92000000,24.37422856,2.70580638,39.04320662
100.97000000,24.79221014,3.27690504,37.69958904
101.02000000,25.67536083,2.49159981,38.65169509
101.07000000,24.44882078,3.23852154,38.62206042
101.12000000,24.28452100,2.99140521,38.66822220
101.17000000,24.34404065,2.68655644,38.13497017
101.22000000,24.45602251,2.94902356,38.49760000
101.27000000,25.65545254,3.07610181,37.80555959
101.32000000,24.64418488,2.77443240,37.58800567
101.37000000,24.87786993,2.60370542,37.39240511
101.42000000,24.32310648,2.99751174,38.87697014
101.47000000,24.54234418,3.20142707,38.49962048
101.52000000,25.08305536,3.91058511,37.96308554
101.57000000,24.41544286,2.79637980,36.71488449
101.62000000,24.30299686,3.24818039,38.33992344
101.67000000,24.79739068,3.17519267,37.32364386
101.72000000,24.38648649,2.89464715,38.49869735
101.77000000,25.37662425,2.96916253,37.83026285
101.82000000,24.65310055,3.00366756,38.04476218
101.87000000,24.51656003,3.21944666,38.76738133
101.92000000,23.36497307,2.40867304,37.47465401
101.97000000,24.40198943,1.96556117,38.51320962
102.02000000,24.68139581,3.50903199,38.25187008
102.07000000,25.27010972,3.44118944,37.88757719
102.12000000,25.10451168,3.85392651,37.33034666
102.17000000,24.71031402,3.71049425,38.20434138
102.22000000,24.52367165,3.02737705,38.15996033
102.27000000,25.03517783,3.03453072,38.20095982
102.32000000,24.17013686,2.92729557,37.06649765
102.37000000,24.93061768,3.32864498,38.20103937
102.42000000,24.55608846,3.35500614,38.63491056
102.47000000,24.53803333,3.71546737,38.51357592
102.52000000,23.85123717,2.86839744,38.32211965
102.57000000,23.87301768,2.87799269,37.74355610
102.62000000,24.58674866,3.14486802,38.15897738
102.67000000,24.64322284,2.71534086,38.06483555
102.72000000,23.99577662,2.88454783,38.82618639
102.77000000,24.16191630,3.04005290,38.51169437
102.82000000,24.05991047,2.62190615,38.34145695
102.87000000,24.56823733,2.75482631,38.96375839
102.92000000,24.52072426,3.35152712,38.23851163
102.97000000,25.03461694,3.73452819,38.48499960
103.02000000,24.11509063,3.75122442,37.95238442
103.07000000,24.80430328,3.46620967,37.93257529
103.12000000,24.97456460,3.53489634,37.78557084
103.17000000,25.05236193,3.99561900,37.64088881
103.22000000,24.26914432,3.50935497,37.99219002
103.27000000,24.25820683,2.20599540,37.44800964
103.32000000,23.89674693,3.52015113,38.73077702
103.37000000,24.35917335,3.06230132,37.42130107
103.42000000,24.74318950,3.74466440,37.92656106
103.47000000,23.91099799,3.02929555,37.25048517
103.52000000,24.75566247,3.41027867,37.47802929
103.57000000,24.04514329,2.81510743,37.93655388
103.62000000,25.57625264,2.87742252,38.34424787
103.67000000,23.61838736,3.98064972,37.90265527
103.72000000,24.25424627,3.33702524,37.90639416
103.77000000,23.59846694,3.64922119,38.32091093
103.82000000,24.30395247,3.63236010,38.25585436
103.87000000,25.03457818,2.89766707,38.51130339
103.92000000,24.73182585,4.03461010,37.21222384
103.97000000,25.47202875,3.92232743,39.30252186
104.02000000,25.15269285,3.46866536,38.35456782
104.07000000,24.18615715,3.18604210,37.33945094
104.12000000,23.64840116,3.53340626,37.80403607
104.17000000,24.04108238,3.18040479,38.89237320
104.22000000,25.36571770,3.87259713,38.08528018
104.27000000,25.25466805,2.38409428,39.17643674
104.32000000,23.90539122,3.60637330,37.83542037
104.37000000,24.94563023,3.60517507,38.58860261
104.42000000,24.17329682,2.92857488,37.56676066
104.47000000,25.12503374,3.38276801,37.50747561
104.52000000,24.18878502,3.25981161,37.80546909
104.57000000,25.28777455,2.56504840,39.25613363
104.62000000,24.49031680,3.89201243,38.20695245
104.67000000,24.73225231,3.22255005,38.14268016
104.72000000,24.76899481,3.09736177,38.33708163
104.77000000,24.99968346,3.20992374,37.46214157
104.82000000,24.27272324,3.19206261,38.06988440
104.87000000,24.17157418,3.56977494,38.12335741
104.92000000,24.06296802,2.46432618,38.24757733
104.97000000,24.75503012,2.95633612,37.78048674
105.02000000,24.50091945,3.39860027,38.28634832
105.07000000,24.12671513,4.17668432,38.33011056
105.12000000,25.33240331,2.93877464,38.26715010
105.17000000,24.20870374,3.36934233,37.77945915
105.22000000,24.50443961,2.46953019,37.52951017
105.27000000,23.90391751,3.04131494,37.58371661
105.32000000,24.92219854,3.52020720,38.20533285
105.37000000,24.74708886,3.14282496,38.37402613
105.42000000,24.94967900,3.87669838,38.05414320
105.47000000,23.74807986,3.11466771,37.96332261
105.52000000,24.43896049,4.19613740,38.98379636
105.57000000,24.59709888,3.22493481,37.55749741
105.62000000,24.62302986,2.63054849,38.01026053
105.67000000,24.53672827,3.56807140,37.92558201
105.72000000,24.93283489,3.00844930,37.38568173
105.77000000,23.89321970,3.58486685,37.92888768
105.82000000,23.71444520,2.62966237,38.82038039
105.87000000,24.74398728,2.96755508,37.95272343
105.92000000,24.97029191,2.76976026,38.33516301
105.97000000,24.69717174,3.67515658,38.12871860
106.02000000,24.15071589,3.03155276,38.64287880
106.07000000,25.19668707,3.14680258,37.88072085
106.12000000,25.15936888,3.26509486,37.49632670
106.17000000,24.29130908,2.71939457,38.14130687
106.22000000,25.10881030,3.15231795,38.20624420
106.27000000,23.93179578,3.54866302,38.26832496
106.32000000,24.39095391,3.96442517,36.79347950
106.37000000,23.98161562,3.03935682,37.91857282
106.42000000,24.67776432,3.68647043,37.65919805
106.47000000,24.78115187,3.13114917,37.54228284
106.52000000,24.54753297,2.87417957,38.26930937
106.57000000,24.27333771,3.43637800,37.25629760
106.62000000,24.22263168,3.87851108,37.69695553
106.67000000,24.13063639,2.97958503,38.84008012
106.72000000,23.69937737,3.23732169,38.22624007
106.77000000,24.13985256,3.92180730,39.05672967
106.82000000,24.41359174,3.35199426,38.20206912
106.87000000,24.17517780,3.92939008,37.45066583
106.92000000,24.98287346,3.22523144,37.78902704
106.97000000,24.74405192,2.86525989,37.77834344
107.02000000,24.87712889,2.47923821,38.16587135
107.07000000,24.77319066,2.99449524,37.71886180
107.12000000,23.82863325,2.53877624,37.67068123
107.17000000,25.27885622,3.88535940,38.39324123
107.22000000,25.54386367,1.98823586,38.32471318
107.27000000,24.38972740,2.60934411,37.70950750
107.32000000,24.44288215,2.00897901,37.50838772
107.37000000,24.36904889,3.78347185,38.13068617
107.42000000,24.56244818,3.30944739,37.65883849
107.47000000,23.58664717,3.30549332,38.30969216
107.52000000,23.79432675,3.26702443,37.93140251
107.57000000,24.13348703,2.99142272,38.83527285
107.62000000,24.81657499,2.31408634,38.38610368
107.67000000,24.11511201,2.97918270,37.89505025
107.72000000,24.21380354,2.98524406,38.34846147
107.77000000,25.27640863,3.51621147,39.03491716
107.82000000,23.93717998,3.25581069,38.23254537
107.87000000,24.45132164,2.66211451,38.22345428
107.92000000,24.10867251,2.21878647,39.22800025
107.97000000,24.15372024,4.38544676,37.89489782
108.02000000,24.50421990,3.40065143,36.99811005
108.07000000,25.31585413,2.26108776,38.21177382
108.12000000,24.85801647,3.20898200,38.03761274
108.17000000,24.48328227,3.52931803,38.38507852
108.22000000,24.37426684,2.89905933,38.40591328
108.27000000,24.81001689,3.06240768,38.42262558
108.32000000,24.05915098,2.74614693,37.90979329
108.37000000,25.01146442,3.57775910,38.00517160
108.42000000,23.59622313,3.10102233,38.14184145
108.47000000,24.96652733,4.13135586,38.19137171
108.52000000,24.40967741,2.83687259,37.90436323
108.57000000,23.60759419,3.47921206,37.28895782
108.62000000,25.17075109,3.52158414,38.13257810
108.67000000,25.48930855,3.34622782,38.14056590
108.72000000,25.05810328,3.50949530,38.46645809
108.77000000,24.84653535,3.42271009,38.89002267
108.82000000,24.61798319,3.94857185,37.99424109
108.87000000,24.54548095,2.76304594,37.47964578
108.92000000,24.27081790,3.15138326,38.07157918
108.97000000,23.76988849,2.96432405,37.64381214
109.02000000,24.13850854,2.68601783,37.62749514
109.07000000,24.87782382,3.74570001,37.23211422
109.12000000,24.00618039,3.30832936,38.53466248
109.17000000,24.40758412,2.41960856,37.98904796
109.22000000,24.28552828,2.80840033,38.01612225
109.27000000,24.84241226,2.97882515,37.53591307
109.32000000,25.11733431,2.99479807,38.23143097
109.37000000,25.32757063,2.92175323,37.68607864
109.42000000,24.42522406,3.12894184,39.00962248
109.47000000,24.79142390,4.33714091,38.82244347
109.52000000,24.09911613,2.41090779,37.80079790
109.57000000,24.38240022,3.83360891,37.74273073
109.62000000,24.94263611,4.21667479,37.63854169
109.67000000,24.54068004,2.69391089,37.54206487
109.72000000,24.72944722,3.31159489,38.53447002
109.77000000,24.45855662,3.06671875,37.90234895
109.82000000,24.47610485,2.61839576,37.21589524
109.87000000,24.51902471,2.35115034,38.73330372
109.92000000,24.40842518,2.91823575,37.64340213
109.97000000,24.95300956,3.65160305,38.23057508
110.02000000,24.84162955,3.95900309,38.13189186
110.07000000,23.90770367,2.43660632,38.25001253
110.12000000,23.60714999,2.91024362,37.60611304
110.17000000,23.93624309,2.33834367,37.77130938
110.22000000,24.38594266,3.26810163,37.99031926
110.27000000,24.29899107,3.02700490,37.86252829
110.32000000,24.33420119,2.92322191,39.28760743
110.37000000,24.69030289,3.37943941,38.34263558
110.42000000,24.54725207,2.42224459,38.55025655
110.47000000,24.97021937,3.19137454,38.08510052
110.52000000,24.46769368,4.22482897,38.20230278
110.57000000,24.59207760,3.12623766,38.22851314
110.62000000,24.60163548,2.59348093,37.56818693
110.67000000,25.24397378,2.92509351,38.01227635
110.72000000,24.52690797,2.96636555,38.26941367
110.77000000,23.95104943,3.93627865,37.01512206
110.82000000,23.96232507,2.43036279,37.50715454
110.87000000,24.11153751,3.62004139,38.16556197
110.92000000,24.78493676,3.69188401,37.86067419
110.97000000,23.51708581,3.20083940,38.54728031
111.02000000,24.39054488,3.39350124,38.43929942
111.07000000,24.85136952,2.92063277,38.35528477
111.12000000,24.55763541,3.48508171,37.86926663
111.17000000,24.73784177,3.49713821,38.29904981
111.22000000,25.03003817,3.90945315,38.19307284
111.27000000,23.90217157,3.76702182,37.83609309
111.32000000,24.36230842,3.69959836,37.84014947
111.37000000,25.28810344,3.21639321,37.24859091
111.42000000,25.33059581,3.80928284,38.31188521
111.47000000,24.82552019,3.23429707,38.66750262
111.52000000,24.45262261,2.98812924,38.19222582
111.57000000,24.95560241,3.34631830,38.68297304
111.62000000,24.44086964,3.34948948,38.27332232
111.67000000,25.45016901,3.21590265,37.96847793
111.72000000,24.84764244,4.00883767,38.08807357
111.77000000,24.37443766,2.89282725,38.41458192
111.82000000,23.59284814,2.60250480,37.94465145
111.87000000,24.66717867,4.29998598,38.59457281
111.92000000,24.41800031,3.49057428,38.27307166
111.97000000,23.74946676,2.71559508,37.97178418
112.02000000,23.52612072,3.35067221,38.11786427
112.07000000,24.29073197,4.09087464,37.80846437
112.12000000,24.41227153,3.17322139,38.29366203
112.17000000,23.84726167,3.27341769,37.48414242
112.22000000,24.44618076,3.11317926,38.43939353
112.27000000,23.81178622,2.50374480,38.50097967
112.32000000,24.06249666,3.78292431,37.10440545
112.37000000,23.91652366,3.25433316,38.30547082
112.42000000,24.90757961,3.63852473,38.55211503
112.47000000,23.64147328,2.41449390,37.96149179
112.52000000,24.38995700,2.89826496,38.23269788
112.57000000,24.49534480,3.02439699,37.63655041
112.62000000,24.28290217,3.02652557,37.80658291
112.67000000,25.13342506,3.51360414,38.19769649
112.72000000,24.54724082,1.78929714,37.78132494
112.77000000,25.53380812,2.86222663,37.71432570
112.82000000,25.15925223,3.75226193,37.93903374
112.87000000,24.45432372,3.33191241,38.87900936
112.92000000,23.86127989,3.89609262,37.78727499
112.97000000,24.10357141,2.56751541,38.75389630
113.02000000,24.91641000,3.47989756,38.43980029
113.07000000,24.40742847,2.64251005,38.19076429
113.12000000,24.46293910,3.47009994,38.45628075
113.17000000,24.28060286,3.35982081,38.48960421
113.22000000,23.69014419,3.52899677,38.15557893
113.27000000,24.37158254,3.33620268,37.38536276
113.32000000,24.21377636,3.60285778,37.45809411
113.37000000,24.01672031,2.87275771,38.07373398
113.42000000,25.24952402,2.19065535,38.41994254
113.47000000,25.34766893,3.57861864,38.27626149
113.52000000,24.02920024,2.83062989,37.58377775
113.57000000,23.94928541,2.68878277,38.23306888
113.62000000,24.44254225,2.95137317,38.29671731
113.67000000,24.00448308,3.11631844,37.55373507
113.72000000,24.89315223,3.19460219,38.54989428
113.77000000,25.13524444,3.28791859,38.25236198
113.82000000,24.40102777,3.08291627,38.29267011
113.87000000,25.28770640,3.21108393,37.46621403
113.92000000,24.22311056,2.70564418,38.24547716
113.97000000,25.03856222,4.32519045,37.69000821
114.02000000,24.46888501,2.46344511,38.37874607
114.07000000,23.95477579,3.82970977,38.96943840
114.12000000,25.82276230,3.53863263,37.54671585
114.17000000,24.26487299,4.28438037,38.80105613
114.22000000,24.20482173,3.42987558,37.76225349
114.27000000,25.55955210,2.89260391,38.03544126
114.32000000,24.13113363,3.42595807,38.44581145
114.37000000,24.89457800,3.19977963,37.85658565
114.42000000,23.33730996,2.30922472,38.31428529
114.47000000,24.32803207,3.61368980,38.23967968
114.52000000,24.82946531,2.84036804,37.29035272
114.57000000,24.68129324,3.21963392,38.24677776
114.62000000,24.86495958,3.35484743,36.95946216
114.67000000,24.39174456,2.59720901,38.35476336
114.72000000,24.38582076,3.11542669,38.95505962
114.77000000,25.10223622,2.89663297,38.50116839
114.82000000,25.45841194,3.27697337,38.44769232
114.87000000,24.93438095,3.40551289,38.14172044
114.92000000,24.59215903,3.42560299,38.31752225
114.97000000,23.90613587,3.48180703,38.65165098
115.02000000,24.43835819,4.10813601,38.36663488
115.07000000,24.41383958,2.99243741,39.01073332
115.12000000,24.52573130,3.27361126,38.21215806
115.17000000,24.56460033,2.32123967,37.77454929
115.22000000,25.22330161,3.45427256,38.17788033
115.27000000,25.00033907,3.18280153,38.44687820
115.32000000,23.44260568,3.20780957,37.41889298
115.37000000,24.98185102,4.08469162,39.33259399
115.42000000,23.75211982,2.78235868,37.70858458
115.47000000,24.32263358,2.89514439,38.04779384
115.52000000,24.55149748,2.31709049,38.53756680
115.57000000,25.16696923,2.30701909,38.15778284
115.62000000,24.59304427,3.26146478,37.98312960
115.67000000,24.60353148,3.88851459,39.49301733
115.72000000,24.71085454,2.75047063,37.86255425
115.77000000,24.48451503,1.96166802,38.01274332
115.82000000,23.91819334,3.58397288,38.68596964
115.87000000,24.14506813,4.77226564,38.50194667
115.92000000,24.16702161,3.67227202,38.24456763
115.97000000,23.76350167,2.87495046,37.59628332
116.02000000,24.87809571,4.01901280,37.30647830
116.07000000,24.03861465,3.44030656,37.15757908
116.12000000,24.22635709,3.17417510,37.66439223
116.17000000,24.39465029,3.72786160,38.62510891
116.22000000,23.73547565,4.30122247,37.97384103
116.27000000,24.08081207,3.53968423,38.32020588
116.32000000,25.37459369,3.42969718,38.87830855
